NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,754,782,790,827,864
ESO,213,236,315,354,382
Bachillerato,66,64,53,55,51
FP GM,169,192,151,162,183
FP GS,200,185,174,173,160
FPB,83,86,76,71,73
Programas Profesionales Modalidad Especial,23,19,21,12,15
