NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,1004,981,921,897,829
Infantil II Ciclo,172,151,141,140,125
Primaria,518,498,443,411,375
ESO,314,332,337,346,329
