NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,330,311,342,354,404
Infantil I Ciclo,0,0,0,0,52
Infantil II Ciclo,70,64,68,62,81
Primaria,260,247,274,292,271
