NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,499,462,447,424,435
Infantil I Ciclo,0,0,42,42,42
Infantil II Ciclo,113,97,84,105,117
Primaria,386,365,321,277,276
