NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,288,267,268,254,226
Infantil I Ciclo,0,0,30,33,36
Infantil II Ciclo,64,68,49,50,39
Primaria,224,199,189,171,151
