NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,847,991,1032,886,965
FP GM,279,302,326,356,386
FP GS,545,668,683,508,556
FPB,23,21,23,22,23
