NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,900,939,971,1017,999
ESO,564,586,590,646,631
Bachillerato,322,325,325,303,308
FP GM,0,0,27,43,46
FPB,14,28,29,25,14
