NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,1370,1291,1408,1238,1275
ESO,573,575,621,606,592
Bachillerato,204,151,210,180,194
FP GM,266,242,226,225,251
FP GS,311,308,336,214,218
Programas Profesionales Modalidad Especial,16,15,15,13,20
