NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,1358,1394,1398,1291,1359
ESO,464,480,566,592,603
Bachillerato,141,164,166,171,176
FP GM,375,356,321,201,226
FP GS,307,332,302,271,286
FPB,71,62,43,56,68
