NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,588,704,843,948,947
Infantil II Ciclo,349,313,354,382,324
Primaria,239,391,489,566,573
ESO,0,0,0,0,50
