NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,698,675,704,772,791
ESO,521,521,518,477,478
Bachillerato,177,154,125,181,192
FP GM,0,0,47,92,99
FPB,0,0,14,22,22
