NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,443,487,523,513,522
Infantil II Ciclo,117,110,113,92,93
Primaria,242,240,229,232,243
ESO,84,137,181,189,186
