NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,982,1231,1363,1058,1168
FP GM,214,242,277,304,352
FP GS,657,867,947,605,652
FPB,82,107,123,128,146
Programas Profesionales Modalidad Especial,29,15,16,21,18
