NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,174,186,238,222,230
Infantil I Ciclo,0,0,39,41,41
Infantil II Ciclo,66,75,57,57,59
Primaria,108,111,142,124,130
