NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,328,339,422,441,436
Infantil I Ciclo,0,0,48,48,47
Infantil II Ciclo,71,75,88,105,110
Primaria,257,264,286,288,279
