NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,351,334,363,390,454
ESO,211,203,232,228,208
Bachillerato,129,120,116,91,91
FP GM,0,0,0,17,39
FP GS,0,0,0,29,71
FPB,0,0,0,5,22
Programas Profesionales Modalidad Especial,11,11,15,20,23
