NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,1819,1832,1742,1726,1779
ESO,740,809,843,827,779
Bachillerato,174,185,187,224,280
FP GM,280,297,249,247,290
FP GS,625,541,463,428,430
