NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,625,621,628,630,645
ESO,466,440,442,451,444
Bachillerato,159,181,186,179,180
FP GM,0,0,0,0,21
