NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,757,821,889,919,940
ESO,513,523,588,610,621
Bachillerato,117,132,127,128,130
FP GM,52,57,49,54,55
FP GS,26,51,53,59,62
FPB,49,58,72,68,72
