NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,542,551,522,292,351
FP GM,361,365,347,90,96
FP GS,127,121,117,151,196
FPB,54,65,58,51,59
