NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,867,838,827,868,830
ESO,426,398,379,390,333
Bachillerato,151,126,104,89,99
FP GM,227,225,256,275,285
FP GS,63,89,88,114,113
