NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,407,384,396,378,331
Infantil I Ciclo,0,0,42,41,40
Infantil II Ciclo,127,107,82,66,68
Primaria,280,277,272,271,223
