NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,875,911,956,1113,1222
ESO,244,250,252,262,261
Bachillerato,162,142,150,155,152
FP GM,229,255,287,358,424
FP GS,66,80,91,161,212
FPB,152,166,155,151,147
Programas Profesionales Modalidad Especial,22,18,21,26,26
