NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,795,776,745,741,715
ESO,552,546,556,569,565
Bachillerato,191,183,174,172,150
FPB,52,47,15,0,0
