NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,937,1020,1039,1056,1105
ESO,604,639,672,664,665
Bachillerato,187,187,159,164,200
FP GM,0,29,51,48,60
FP GS,107,116,115,143,144
FPB,39,49,42,37,36
