NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,1054,1134,1212,1303,1289
ESO,717,763,771,814,792
Bachillerato,209,218,224,241,251
FP GM,38,44,51,55,72
FP GS,50,74,126,153,141
FPB,40,35,40,40,33
