NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,523,561,500,476,507
FP GM,117,145,122,123,138
FP GS,376,385,354,332,343
FPB,30,31,24,21,26
