NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,1823,2025,1797,1338,1415
FP GM,600,663,598,471,550
FP GS,1095,1222,1080,757,748
FPB,128,140,119,110,117
