NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,685,744,859,950,1015
ESO,298,341,428,515,528
Bachillerato,69,64,54,56,55
FP GM,111,90,112,119,161
FP GS,164,173,189,181,187
FPB,43,76,76,79,84
