NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,125,124,116,151,160
Educación Básica Obligatoria,92,91,89,92,88
Educación Infantil Especial,10,9,0,28,29
Programa Formación Transición Vida Adulta,23,24,27,31,43
