NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,75,76,72,82,92
Educación Básica Obligatoria,57,53,54,49,55
Educación Infantil Especial,6,8,0,7,11
Programa Formación Transición Vida Adulta,12,15,18,26,26
