NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,847,823,793,785,790
ESO,448,450,441,442,423
Bachillerato,188,160,171,150,151
FP GM,54,51,49,56,78
FP GS,123,130,114,124,118
FPB,34,32,18,13,20
