NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,620,587,572,550,540
Infantil II Ciclo,133,123,112,99,92
Primaria,299,289,285,274,273
ESO,188,175,175,177,175
