NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,1097,1000,1032,995,1021
ESO,617,590,607,602,586
Bachillerato,442,373,397,367,400
FPB,38,37,28,26,35
