NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,506,512,571,584,597
Infantil I Ciclo,0,0,42,40,40
Infantil II Ciclo,165,146,154,169,179
Primaria,341,366,375,375,378
