NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,713,633,730,685,648
ESO,433,388,391,372,353
Bachillerato,224,160,192,161,159
FP GM,0,0,28,44,43
FP GS,56,85,104,90,75
FPB,0,0,15,18,18
