NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,331,298,292,271,247
Infantil I Ciclo,0,0,32,34,40
Infantil II Ciclo,101,80,65,63,59
Primaria,230,218,195,174,148
