NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,406,393,441,431,415
Infantil I Ciclo,0,0,39,40,41
Infantil II Ciclo,138,119,112,99,106
Primaria,268,274,290,292,268
