NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,314,289,277,270,274
Infantil II Ciclo,68,64,62,59,59
Primaria,246,225,215,211,206
Educación Básica Obligatoria,0,0,0,0,3
Educación Infantil Especial,0,0,0,0,6
