NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,622,597,604,561,553
Infantil II Ciclo,126,120,114,96,96
Primaria,281,263,283,273,276
ESO,215,214,207,192,181
