NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,182,175,219,228,207
Infantil I Ciclo,0,0,40,39,39
Infantil II Ciclo,49,39,49,54,51
Primaria,133,136,130,135,117
