NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,234,240,285,311,387
Infantil I Ciclo,0,0,40,40,41
Infantil II Ciclo,74,73,72,85,119
Primaria,160,167,173,186,227
