NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,310,296,278,333,306
Infantil I Ciclo,0,0,0,38,39
Infantil II Ciclo,83,75,66,65,59
Primaria,227,221,208,220,196
Educación Básica Obligatoria,0,0,4,7,9
Educación Infantil Especial,0,0,0,3,3
