NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,749,779,621,642,709
FP GM,440,442,339,361,410
FP GS,190,201,160,136,158
FPB,105,124,112,127,125
Programas Profesionales Modalidad Especial,14,12,10,18,16
