NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,443,394,420,356,355
Infantil II Ciclo,80,74,72,65,73
Primaria,363,320,340,284,274
Educación Básica Obligatoria,0,0,8,7,8
