NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,475,376,324,288,238
Infantil II Ciclo,48,39,38,42,43
Primaria,178,141,111,109,102
ESO,249,196,175,137,93
