NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,441,432,406,382,388
Infantil I Ciclo,0,0,0,0,41
Infantil II Ciclo,125,112,94,90,81
Primaria,316,320,312,292,266
