NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,697,720,771,839,897
Infantil II Ciclo,226,240,211,201,182
Primaria,471,477,503,505,501
ESO,0,0,44,112,190
Educación Básica Obligatoria,0,3,13,19,24
Educación Infantil Especial,0,0,0,2,0
