NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,1309,1407,1391,1129,1247
FP GM,356,390,357,343,378
FP GS,785,853,901,656,729
FPB,168,164,133,130,140
