NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,683,651,642,642,324
Infantil II Ciclo,135,124,107,93,90
Primaria,247,236,226,228,234
ESO,301,291,309,321,0
