NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,313,308,316,361,386
Infantil I Ciclo,0,0,0,41,39
Infantil II Ciclo,64,69,78,91,101
Primaria,249,239,238,229,246
