NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,1531,1823,1850,1544,1658
FP GM,485,573,547,418,495
FP GS,912,1083,1167,978,1002
FPB,134,167,136,148,161
