NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,210,198,252,276,280
Infantil I Ciclo,0,0,37,38,41
Infantil II Ciclo,71,65,76,98,107
Primaria,139,133,139,140,132
