NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,628,657,682,618,625
ESO,436,452,496,446,432
Bachillerato,143,159,144,134,135
FP GM,49,46,42,38,58
