NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,851,821,856,829,804
Infantil I Ciclo,0,0,40,42,60
Infantil II Ciclo,246,221,216,211,185
Primaria,605,600,600,576,559
