NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,361,387,391,394,406
FP GM,152,125,150,195,203
FP GS,145,196,172,139,139
FPB,64,66,69,60,64
