NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,754,729,649,607,587
Infantil II Ciclo,123,112,96,96,102
Primaria,358,356,305,275,261
ESO,273,261,248,236,224
