NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,294,278,302,293,277
Infantil I Ciclo,0,0,39,38,41
Infantil II Ciclo,63,75,68,80,87
Primaria,231,203,195,175,149
