NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,907,899,974,1031,1135
ESO,418,412,466,436,443
Bachillerato,134,136,133,145,149
FP GM,113,116,143,181,203
FP GS,224,203,193,224,278
FPB,0,14,23,26,39
Programas Profesionales Modalidad Especial,18,18,16,19,23
