NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,691,666,699,665,658
Infantil II Ciclo,129,133,133,122,108
Primaria,308,308,319,309,311
ESO,254,225,247,234,239
