NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,1105,1114,1139,1133,1148
ESO,494,474,490,435,385
Bachillerato,144,133,152,155,134
FP GM,174,205,193,188,202
FP GS,185,198,193,244,291
FPB,108,104,111,111,136
