NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,330,299,293,316,310
Infantil I Ciclo,0,0,0,34,39
Infantil II Ciclo,93,69,69,67,74
Primaria,237,230,224,215,197
