NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,1286,1544,1680,1412,1476
ESO,632,672,692,736,740
Bachillerato,192,189,191,216,238
FP GM,166,162,174,151,168
FP GS,296,521,623,309,330
