NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,519,565,557,671,779
FP GM,158,222,209,236,269
FP GS,304,289,299,383,452
FPB,57,54,49,52,58
